status,error,pair_id,site,site_slug,stack,block,output_index,direction,source_label,target_label,source_prompt,target_prompt,seed,duration,steps,guidance_scale,alpha,sample_rate,source_activation_calls,patch_calls,source_baseline_centroid_mean_hz,target_baseline_centroid_mean_hz,patched_centroid_mean_hz,patched_centroid_median_hz,target_delta_centroid_hz,signed_brightness_effect_hz,source_shift_fraction,elapsed_seconds,wav_path,suffix_tokens
ok,,12,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark slow marimba pattern,a bright lively marimba pattern,112,3.0,25,4.5,1.0,44100,25,25,974.3965454101562,1964.24658203125,1052.6822509765625,875.2293701171875,-911.5643310546875,911.5643310546875,0.9209115495579121,1.001,,
ok,,12,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright lively marimba pattern,a dark slow marimba pattern,112,3.0,25,4.5,1.0,44100,25,25,1964.24658203125,974.3965454101562,1921.6522216796875,1989.3857421875,947.2556762695312,947.2556762695312,0.9569688753086674,0.991,,
ok,,12,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark slow marimba pattern,a bright lively marimba pattern,112,3.0,25,4.5,1.0,44100,25,25,974.3965454101562,1964.24658203125,994.8289794921875,818.423095703125,-969.4176025390625,969.4176025390625,0.9793580508904375,0.99,,
ok,,13,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1730.2293701171875,1719.1751708984375,721.400634765625,721.400634765625,0.9407355666510772,0.865,,
ok,,13,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1072.5262451171875,1067.5291748046875,-703.14990234375,703.14990234375,0.916935874386781,0.865,,
ok,,13,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1772.8321533203125,1766.2001953125,764.00341796875,764.00341796875,0.9962913167656106,0.862,,
ok,,13,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1045.94287109375,1044.3997802734375,-729.7332763671875,729.7332763671875,0.9516016678727555,0.862,,
ok,,13,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1757.828369140625,1746.9638671875,748.9996337890625,748.9996337890625,0.9767257761603205,0.856,,
ok,,13,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1067.9315185546875,1060.63232421875,-707.74462890625,707.74462890625,0.9229275834151277,0.861,,
ok,,13,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1761.711669921875,1755.7833251953125,752.8829345703125,752.8829345703125,0.9817897572339062,0.861,,
ok,,13,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1064.8238525390625,1060.571533203125,-710.852294921875,710.852294921875,0.9269801054247889,0.869,,
ok,,13,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1769.5655517578125,1766.424560546875,760.73681640625,760.73681640625,0.9920315363830772,0.863,,
ok,,13,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1052.8109130859375,1050.5760498046875,-722.865234375,722.865234375,0.9426454637000172,0.86,,
ok,,13,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright sharp xylophone melody,a dark hollow xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1775.6761474609375,1008.8287353515625,1797.5960693359375,1800.089599609375,788.767333984375,788.767333984375,1.0285844635175916,0.857,,
ok,,13,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark hollow xylophone melody,a bright sharp xylophone melody,113,3.0,25,4.5,1.0,44100,25,25,1008.8287353515625,1775.6761474609375,1041.909912109375,1036.754638671875,-733.7662353515625,733.7662353515625,0.9568608092882315,0.859,,
ok,,14,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2215.275634765625,2194.39697265625,124.23095703125,124.23095703125,1.0482178134199072,0.87,,
ok,,14,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,1898.566162109375,1857.7481689453125,-310.994873046875,310.994873046875,2.6240670892360174,0.87,,
ok,,14,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2281.401611328125,2284.573486328125,190.35693359375,190.35693359375,1.6061659144327964,0.866,,
ok,,14,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,1800.4354248046875,1749.0677490234375,-409.1256103515625,409.1256103515625,3.452060283081639,0.872,,
ok,,14,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2131.998046875,2115.42822265625,40.953369140625,40.953369140625,0.34555035297655956,0.859,,
ok,,14,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,1950.83642578125,1908.44970703125,-258.724609375,258.724609375,2.1830286974989854,0.864,,
ok,,14,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2113.57861328125,2077.394775390625,22.533935546875,22.533935546875,0.19013354811996466,0.866,,
ok,,14,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,1932.3663330078125,1887.028076171875,-277.1947021484375,277.1947021484375,2.338872946978327,0.868,,
ok,,14,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2106.33544921875,2052.031005859375,15.290771484375,15.290771484375,0.12901823695057915,0.866,,
ok,,14,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,1959.1993408203125,1909.5616455078125,-250.3616943359375,250.3616943359375,2.112465315186335,0.867,,
ok,,14,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright twinkling celesta passage,a dark heavy celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2209.56103515625,2091.044677734375,2076.08251953125,2062.416748046875,-14.962158203125,-14.962158203125,-0.12624551183146115,0.863,,
ok,,14,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark heavy celesta passage,a bright twinkling celesta passage,114,3.0,25,4.5,1.0,44100,25,25,2091.044677734375,2209.56103515625,2023.247802734375,1968.4351806640625,-186.313232421875,186.313232421875,1.5720465636542291,0.864,,
ok,,15,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1069.9443359375,1001.501708984375,-106.088623046875,-106.088623046875,1.0808258310356964,0.809,,
ok,,15,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1163.2322998046875,1124.7559814453125,85.3544921875,-85.3544921875,0.8695874948855037,0.815,,
ok,,15,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1078.0157470703125,1011.033447265625,-98.0172119140625,-98.0172119140625,0.9985946794314545,0.81,,
ok,,15,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1153.7972412109375,1116.92919921875,75.91943359375,-75.91943359375,0.7734635679969953,0.811,,
ok,,15,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1079.859375,1011.40576171875,-96.173583984375,-96.173583984375,0.9798118860272582,0.806,,
ok,,15,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1176.7587890625,1133.875732421875,98.8809814453125,-98.8809814453125,1.007394722212895,0.805,,
ok,,15,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1084.0758056640625,1017.2416381835938,-91.9571533203125,-91.9571533203125,0.9368550915510386,0.806,,
ok,,15,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1166.762939453125,1124.520263671875,88.8851318359375,-88.8851318359375,0.9055574832076628,0.809,,
ok,,15,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1089.20361328125,1022.8306884765625,-86.829345703125,-86.829345703125,0.8846132321502524,0.807,,
ok,,15,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1157.09619140625,1113.252197265625,79.2183837890625,-79.2183837890625,0.8070731152226065,0.807,,
ok,,15,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright open church organ chord,a dark thunderous church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1077.8778076171875,1176.032958984375,1086.35986328125,1022.7635498046875,-89.673095703125,-89.673095703125,0.9135852214996636,0.804,,
ok,,15,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark thunderous church organ chord,a bright open church organ chord,115,3.0,25,4.5,1.0,44100,25,25,1176.032958984375,1077.8778076171875,1150.964599609375,1109.00244140625,73.0867919921875,-73.0867919921875,0.7446047504809803,0.802,,
ok,,16,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1538.384521484375,1523.4923095703125,483.9102783203125,483.9102783203125,0.8009124381060596,0.811,,
ok,,16,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1179.4205322265625,1153.0084228515625,-479.25244140625,479.25244140625,0.7932033240692776,0.814,,
ok,,16,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1545.6463623046875,1529.5655517578125,491.172119140625,491.172119140625,0.8129313988454815,0.811,,
ok,,16,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1169.3956298828125,1146.946044921875,-489.27734375,489.27734375,0.8097953853203372,0.811,,
ok,,16,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1579.950927734375,1549.306396484375,525.4766845703125,525.4766845703125,0.8697083559951155,0.821,,
ok,,16,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1183.7918701171875,1161.98095703125,-474.881103515625,474.881103515625,0.7859683901473979,0.808,,
ok,,16,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1576.1358642578125,1538.4564208984375,521.66162109375,521.66162109375,0.8633941032763078,0.81,,
ok,,16,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1194.613037109375,1174.404052734375,-464.0599365234375,464.0599365234375,0.7680584435578176,0.808,,
ok,,16,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1567.440185546875,1539.112548828125,512.9659423828125,512.9659423828125,0.8490020195587681,0.811,,
ok,,16,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1178.4984130859375,1164.73291015625,-480.174560546875,480.174560546875,0.7947295092367135,0.809,,
ok,,16,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright lively folk fiddle tune,a dark slow folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1658.6729736328125,1054.4742431640625,1601.415771484375,1587.0562744140625,546.9415283203125,546.9415283203125,0.9052344878248649,0.806,,
ok,,16,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark slow folk fiddle tune,a bright lively folk fiddle tune,116,3.0,25,4.5,1.0,44100,25,25,1054.4742431640625,1658.6729736328125,1117.8907470703125,1112.810302734375,-540.7822265625,540.7822265625,0.8950403224828855,0.807,,
ok,,17,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2147.145751953125,1967.71484375,1168.0726928710938,1168.0726928710938,0.5040769681478098,0.858,,
ok,,17,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1126.7156982421875,1126.786376953125,-2169.6080322265625,2169.6080322265625,0.9362854260942766,0.863,,
ok,,17,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2415.372314453125,2334.857177734375,1436.2992553710938,1436.2992553710938,0.6198290383972853,0.858,,
ok,,17,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1070.8138427734375,1067.07470703125,-2225.5098876953125,2225.5098876953125,0.9604096419846949,0.86,,
ok,,17,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2299.63671875,2223.426513671875,1320.5636596679688,1320.5636596679688,0.5698838179115513,0.855,,
ok,,17,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1192.1119384765625,1166.8040771484375,-2104.2117919921875,2104.2117919921875,0.9080639474938454,0.857,,
ok,,17,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2499.501708984375,2442.701416015625,1520.4286499023438,1520.4286499023438,0.6561347327142943,0.858,,
ok,,17,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1156.459716796875,1125.304931640625,-2139.864013671875,2139.864013671875,0.9234495171777468,0.86,,
ok,,17,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2521.9248046875,2454.059814453125,1542.8517456054688,1542.8517456054688,0.6658113274737669,0.858,,
ok,,17,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1179.9991455078125,1157.520751953125,-2116.3245849609375,2116.3245849609375,0.9132911734984889,0.859,,
ok,,17,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright pop synth arpeggio,a dark cinematic synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,3296.32373046875,979.0730590820312,2797.71142578125,2743.66015625,1818.6383666992188,1818.6383666992188,0.7848259099266486,0.858,,
ok,,17,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark cinematic synth arpeggio,a bright pop synth arpeggio,117,3.0,25,4.5,1.0,44100,25,25,979.0730590820312,3296.32373046875,1050.8115234375,1017.6561279296875,-2245.51220703125,2245.51220703125,0.9690415606557843,0.857,,
ok,,18,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3030.412353515625,3402.004638671875,1352.7940673828125,1352.7940673828125,0.8328641088880286,0.893,,
ok,,18,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1757.55859375,1653.4517822265625,-1544.3271484375,1544.3271484375,0.9507837780537937,0.873,,
ok,,18,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3105.058349609375,3439.947021484375,1427.4400634765625,1427.4400634765625,0.8788208235999416,0.852,,
ok,,18,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1651.5684814453125,1494.504150390625,-1650.3172607421875,1650.3172607421875,1.0160378788544926,0.856,,
ok,,18,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3106.3125,3405.611572265625,1428.6942138671875,1428.6942138671875,0.879592956530359,0.852,,
ok,,18,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1626.9664306640625,1469.1129150390625,-1674.9193115234375,1674.9193115234375,1.0311844304211957,0.854,,
ok,,18,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3119.3515625,3457.662841796875,1441.7332763671875,1441.7332763671875,0.8876206138298973,0.852,,
ok,,18,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1635.5531005859375,1506.6412353515625,-1666.3326416015625,1666.3326416015625,1.0258979427249317,0.859,,
ok,,18,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3133.490966796875,3456.959716796875,1455.8726806640625,1455.8726806640625,0.8963257099297843,0.86,,
ok,,18,transformer.transformer_blocks.4,transformer_blocks-4,dual,4,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1588.736572265625,1483.17333984375,-1713.149169921875,1713.149169921875,1.0547211073742002,0.865,,
ok,,18,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,bright_to_dark,bright,dark,a bright crisp snare drum roll,a dark muffled snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,3301.8857421875,1677.6182861328125,3146.001220703125,3483.955322265625,1468.3829345703125,1468.3829345703125,0.9040277997916579,0.858,,
ok,,18,transformer.transformer_blocks.5,transformer_blocks-5,dual,5,1,dark_to_bright,dark,bright,a dark muffled snare drum roll,a bright crisp snare drum roll,118,3.0,25,4.5,1.0,44100,25,25,1677.6182861328125,3301.8857421875,1638.3956298828125,1492.7171630859375,-1663.4901123046875,1663.4901123046875,1.0241479050163764,0.858,,
ok,,19,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,bright_to_dark,bright,dark,a bright clean jazz saxophone phrase,a dark smoky jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1626.734375,1724.774658203125,1637.7872314453125,1619.1668701171875,-86.9874267578125,-86.9874267578125,0.8872620918239025,0.872,,
ok,,19,transformer.transformer_blocks.0,transformer_blocks-0,dual,0,1,dark_to_bright,dark,bright,a dark smoky jazz saxophone phrase,a bright clean jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1724.774658203125,1626.734375,1693.24609375,1678.2335205078125,66.51171875,-66.51171875,0.6784121442427653,0.86,,
ok,,19,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright clean jazz saxophone phrase,a dark smoky jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1626.734375,1724.774658203125,1656.0010986328125,1633.68994140625,-68.7735595703125,-68.7735595703125,0.7014826694025744,0.856,,
ok,,19,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark smoky jazz saxophone phrase,a bright clean jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1724.774658203125,1626.734375,1674.1353759765625,1651.1290283203125,47.4010009765625,-47.4010009765625,0.48348494545201,0.857,,
ok,,19,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,bright_to_dark,bright,dark,a bright clean jazz saxophone phrase,a dark smoky jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1626.734375,1724.774658203125,1695.1878662109375,1670.00341796875,-29.5867919921875,-29.5867919921875,0.3017819923152204,0.858,,
ok,,19,transformer.transformer_blocks.2,transformer_blocks-2,dual,2,1,dark_to_bright,dark,bright,a dark smoky jazz saxophone phrase,a bright clean jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1724.774658203125,1626.734375,1661.0657958984375,1641.4642333984375,34.3314208984375,-34.3314208984375,0.35017668020509346,0.864,,
ok,,19,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,bright_to_dark,bright,dark,a bright clean jazz saxophone phrase,a dark smoky jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1626.734375,1724.774658203125,1704.816650390625,1676.3804931640625,-19.9580078125,-19.9580078125,0.2035694630864127,0.86,,
ok,,19,transformer.transformer_blocks.3,transformer_blocks-3,dual,3,1,dark_to_bright,dark,bright,a dark smoky jazz saxophone phrase,a bright clean jazz saxophone phrase,119,3.0,25,4.5,1.0,44100,25,25,1724.774658203125,1626.734375,1639.07666015625,1618.7154541015625,12.34228515625,-12.34228515625,0.1258899378195247,0.86,,
