job_id,pair_id,concept,label,side,sample_index,seed,duration,steps,guidance_scale,prompt,wav_path,status,error,sample_rate,duration_seconds,rms_dbfs,peak_dbfs,clip_fraction,silence_fraction,spectral_centroid_mean_hz,spectral_centroid_median_hz,spectral_centroid_std_hz,rolloff_85_mean_hz,rolloff_85_median_hz,rolloff_95_mean_hz,rolloff_95_median_hz,low_band_energy,high_band_energy,total_energy,high_to_low_ratio,high_to_low_db,high_to_total_ratio,onset_strength_mean,onset_strength_median,onset_strength_max,onset_strength_p95,onset_count,onset_rate_per_second,mean_inter_onset_interval_ms,median_inter_onset_interval_ms,attack_time_ms_first,attack_time_ms_median,attack_time_ms_min,attack_time_ms_valid_count,transient_energy_total,non_transient_energy_total,transient_energy_fraction,transient_energy_per_onset_mean,event_sample,event_time_seconds,post_onset_energy_100ms,post_onset_energy_250ms,post_onset_energy_500ms,post_onset_energy_1000ms,tail_energy_fraction_250ms,tail_energy_fraction_500ms,tail_energy_fraction_1000ms,late_energy_fraction_300ms,late_energy_fraction_700ms,direct_energy,late_energy,direct_to_late_ratio,direct_to_late_db,decay_time_to_minus_20db_ms,decay_slope_db_per_second,reverb_proxy_score
13-negative-sample-000-seed-513,13,dry_reverberant,negative,negative,0,513,3.5,50,4.0,a reverberant basketball bounce once in a gym,/outputs/dry-reverberant-v1/13/negative/13-negative-sample-000-seed-513.wav,ok,,44100,3.5,-15.661143137743522,0.0,0.0003498542355373502,0.03626174107193947,1342.547607421875,1236.945068359375,1088.3670654296875,2905.3427734375,2648.583984375,4948.9287109375,4651.171875,6298484.0,18418.3046875,6444897.5,0.002924244101834664,-25.339863773862,0.0028578118872332726,0.5439488291740417,0.44508469104766846,11.181225776672363,0.8603135347366333,4,1.1428571428571428,1012.003023431595,684.9886621315193,272.8344671201814,0.0,0.0,4,1958.327392578125,2233.393798828125,0.4671893246604839,551.8156704604626,36864,0.8359183673469388,416.53717041015625,1398.32568359375,1987.970703125,2574.067626953125,0.6610808596120179,0.5181656336737351,0.37611049550878556,0.6383810514882211,0.43734614133322064,277.003662109375,1858.057373046875,0.14908240516553026,-8.265736093331974,301.85941043083903,-10.8689407878846,0.6486622659312546
14-positive-sample-000-seed-514,14,dry_reverberant,positive,positive,0,514,3.5,50,4.0,a dry chair scrape briefly in a small room,/outputs/dry-reverberant-v1/14/positive/14-positive-sample-000-seed-514.wav,ok,,44100,3.5,-34.218720516125664,-3.7937609928097533,0.0,0.04502105712890625,2302.630859375,2502.458984375,509.63671875,4841.40576171875,5340.234375,6544.0966796875,6912.158203125,73099.859375,1134.3302001953125,89753.84375,0.015517542850202131,-18.091770466784673,0.012638235342375657,0.5923470258712769,0.43522095680236816,10.489640235900879,0.9216110706329346,7,2.0,409.2517006802721,179.9546485260771,0.0,5.804988662131519,0.0,7,57.858116149902344,0.5717086791992188,0.9902154647755426,8.265445030693497,65536,1.486077097505669,5.916093826293945,26.757675170898438,51.80400085449219,56.252662658691406,0.5265230194786434,0.08332847044506954,0.0046093599388278466,0.5200455510596855,0.005073153863955951,5.398371696472168,50.354576110839844,0.10720717188819824,-9.697761604708248,116.09977324263039,-14.005757278275704,0.47609734845653734
14-negative-sample-000-seed-514,14,dry_reverberant,negative,negative,0,514,3.5,50,4.0,a reverberant chair scrape briefly in an empty auditorium,/outputs/dry-reverberant-v1/14/negative/14-negative-sample-000-seed-514.wav,ok,,44100,3.5,-34.05534586567119,-6.372215782532116,0.0,0.0068156784400343895,1538.3502197265625,1553.9195556640625,166.14874267578125,3259.71337890625,3316.11328125,5511.50146484375,5641.69921875,84399.078125,538.3081665039062,93438.609375,0.006378128511150799,-21.953067345252663,0.005761089233932173,0.4992203712463379,0.4522840082645416,4.537064552307129,0.7244037389755249,8,2.2857142857142856,471.86264982183354,284.44444444444446,269.9319727891156,60.95238095238095,0.0,8,44.882164001464844,15.78756332397461,0.739778567995068,5.610269878059626,72448,1.6428117913832199,19.168182373046875,26.062705993652344,33.83244705200195,36.504615783691406,0.3952813110361665,0.21500427903162977,0.15300341641000886,0.3695113088313743,0.1871100732980549,14.845937728881836,16.860645294189453,0.8805082765128848,-0.5526655744005253,539.8639455782312,-5.934401874763661,0.36279750206218764
15-positive-sample-000-seed-515,15,dry_reverberant,positive,positive,0,515,3.5,50,4.0,a dry triangle instrument strike in a studio booth,/outputs/dry-reverberant-v1/15/positive/15-positive-sample-000-seed-515.wav,ok,,44100,3.5,-21.237235806391478,-2.9209704252618716,0.0,0.008040168322622776,1750.8878173828125,1725.96875,261.7401428222656,3295.008056640625,3208.447265625,5423.08740234375,5641.69921875,1704377.375,6703.39599609375,1795382.875,0.00393304680901068,-24.052708848198314,0.003733686050722607,0.4668563902378082,0.3890383243560791,6.981066703796387,0.8922191858291626,10,2.857142857142857,335.39934492315444,81.26984126984127,0.0,63.85487528344672,0.0,10,460.06463623046875,700.8038940429688,0.3963107141185941,46.07928178757429,134400,3.0476190476190474,260.5796203613281,685.940185546875,901.701171875,901.701171875,0.2392821403120404,0.0,0.0,0.16394128611067188,0.0,77.92520141601562,704.9169921875,0.11054521635830904,-9.564600459766227,383.1292517006803,-21.306938820891187,0.35479996481069337
15-negative-sample-000-seed-515,15,dry_reverberant,negative,negative,0,515,3.5,50,4.0,a reverberant triangle instrument strike in a cathedral,/outputs/dry-reverberant-v1/15/negative/15-negative-sample-000-seed-515.wav,ok,,44100,3.5,-16.699128945162357,-0.00026507636037961915,6.478781870100647e-05,0.0012698412174358964,946.44140625,899.0872802734375,140.72271728515625,1488.9283447265625,1442.724609375,2370.434814453125,2325.5859375,4933486.5,959.732421875,5074026.5,0.00019453431602072896,-37.11003777660164,0.00018914611933441814,0.4616662859916687,0.4175226092338562,2.3753538131713867,0.7777271866798401,24,6.857142857142857,147.6486246672582,156.73469387755102,200.2721088435374,24.671201814058954,0.0,24,2891.04296875,409.563232421875,0.8759127240697602,143.23811438679695,7424,0.16834467120181407,164.81198120117188,384.81573486328125,680.275634765625,1054.702880859375,0.8815582848695005,0.7906192595023904,0.6753750527319865,0.8604585770426534,0.7272635529283367,67.921142578125,674.359130859375,0.10071954166553532,-9.968862591966769,249.61451247165533,-10.03395697444059,0.8320729217533334
16-positive-sample-000-seed-516,16,dry_reverberant,positive,positive,0,516,3.5,50,4.0,a dry bell rings once in a padded room,/outputs/dry-reverberant-v1/16/positive/16-positive-sample-000-seed-516.wav,ok,,44100,3.5,-16.615832201096378,-3.052942707846109,0.0,0.0006673145690001547,1310.236572265625,1221.235107421875,225.18911743164062,2161.59130859375,2024.12109375,3596.044677734375,3294.580078125,5017581.5,12199.4521484375,5188798.0,0.0024313411049601288,-26.14154107545065,0.0023511133307632134,0.4309895932674408,0.3986721634864807,3.1579158306121826,0.603614091873169,9,2.5714285714285716,412.8798185941043,232.19954648526078,0.0,0.0,0.0,9,1536.0992431640625,1828.4232177734375,0.456557880352518,179.6389857398139,138496,3.140498866213152,161.704345703125,482.9180603027344,604.974853515625,604.974853515625,0.20175517670260862,0.0,0.0,0.08332575826974987,0.0,60.90811538696289,485.82666015625,0.12537005558191025,-9.018061815953416,185.75963718820861,-31.304692252358223,0.32397411790318803
16-negative-sample-000-seed-516,16,dry_reverberant,negative,negative,0,516,3.5,50,4.0,a reverberant bell rings once in a stone church,/outputs/dry-reverberant-v1/16/negative/16-negative-sample-000-seed-516.wav,ok,,44100,3.5,-10.817304174260673,0.0,0.0036022027488797903,0.0004081632650922984,2254.5478515625,2104.890380859375,764.5025024414062,3774.798828125,3725.244140625,5446.33251953125,5167.96875,14200277.0,1574583.25,19821838.0,0.1108839813476878,-9.551311888804534,0.07943679339928013,0.5518908500671387,0.47877997159957886,9.351289749145508,0.9781012535095215,7,2.0,517.6114890400605,293.1519274376417,0.0,0.0,0.0,7,6739.3681640625,6047.8525390625,0.5270393246919952,986.44338117327,66304,1.5034920634920634,1111.8458251953125,2570.984375,4532.59912109375,6760.7177734375,0.6619608210715944,0.40404298729538535,0.11108457405931987,0.6176151738899592,0.20947880199509125,544.0860595703125,4568.6884765625,0.11909020769559782,-9.241239473216316,934.6031746031747,-7.2097279774282335,0.5735589964107572
17-positive-sample-000-seed-517,17,dry_reverberant,positive,positive,0,517,3.5,50,4.0,a dry metal latch clicks shut in a small room,/outputs/dry-reverberant-v1/17/positive/17-positive-sample-000-seed-517.wav,ok,,44100,3.5,-25.293942825482283,0.0,5.8309036830905825e-05,0.012154195457696915,1918.3994140625,1811.5743408203125,381.3748779296875,3819.79052734375,3617.578125,6265.23486328125,6223.095703125,420098.875,78487.5625,700838.875,0.18683116563927957,-7.285506766273539,0.11199088021479973,0.5572950839996338,0.46480754017829895,10.644287109375,1.0691462755203247,8,2.2857142857142856,301.03012633624877,278.6394557823129,298.95691609977325,13.061224489795919,0.0,8,385.37957763671875,70.77532958984375,0.8448436518634422,94.84146821498871,50176,1.1377777777777778,216.54502868652344,357.94464111328125,393.8417053222656,400.8769226074219,0.11236348453990226,0.02334540229567558,0.005899344784063555,0.07792301554243536,0.011204737063383615,53.42420196533203,269.4200744628906,0.19829332343492678,-7.026919083069703,406.3492063492063,-12.169704051860904,0.30788265533841347
17-negative-sample-000-seed-517,17,dry_reverberant,negative,negative,0,517,3.5,50,4.0,a reverberant metal latch clicks shut in a long tunnel,/outputs/dry-reverberant-v1/17/negative/17-negative-sample-000-seed-517.wav,ok,,44100,3.5,-23.096455640534206,0.0,6.478781870100647e-05,0.5177324414253235,2570.788818359375,1438.1759033203125,3485.6611328125,4952.779296875,2411.71875,6478.35693359375,5598.6328125,935977.1875,151352.203125,1163032.75,0.16170501284252722,-7.912765167905458,0.13013580496765892,0.33856290578842163,0.0,10.591143608093262,0.9152205586433411,6,1.7142857142857142,255.41950113378684,174.14965986394557,211.88208616780045,5.804988662131519,0.0,6,583.0352172851562,173.55548095703125,0.7706084923324348,123.84142192204793,80128,1.8169614512471655,5.766539573669434,334.0659484863281,547.60791015625,722.9495849609375,0.5583747739966938,0.2760787119247768,0.0442822454513708,0.4841863445268309,0.09838377378561751,3.6712276935577393,633.457275390625,0.005795541129895234,-22.36906007714929,1102.9478458049887,-13.396182055740182,0.5256026573129525
18-positive-sample-000-seed-518,18,dry_reverberant,positive,positive,0,518,3.5,50,4.0,a dry tennis ball hit in a damped practice room,/outputs/dry-reverberant-v1/18/positive/18-positive-sample-000-seed-518.wav,ok,,44100,3.5,-23.317572292569366,0.0,0.00018788468150887638,0.0016650470206514,1141.9566650390625,1096.71875,241.8753662109375,2251.574462890625,2174.853515625,5465.65478515625,5555.56640625,1080951.25,5986.6005859375,1111580.375,0.005538270653683504,-22.566258242262244,0.00538566595864694,0.5590878129005432,0.4614020586013794,10.441791534423828,0.7157955765724182,4,1.1428571428571428,907.5132275132274,783.6734693877551,0.0,0.0,0.0,4,486.7717590332031,232.26223754882812,0.6769801724912872,121.69294047355652,21248,0.4818140589569161,56.15955352783203,71.66123962402344,87.94330596923828,119.90164184570312,0.8789291789055133,0.85142068582913,0.7974275091633449,0.8739322750307937,0.8255613112722162,43.93602752685547,44.62730407714844,0.9845100087359536,-0.06779864374313488,214.7845804988662,-40.23934104841423,0.7344654369008161
18-negative-sample-000-seed-518,18,dry_reverberant,negative,negative,0,518,3.5,50,4.0,a reverberant tennis ball hit inside an indoor court,/outputs/dry-reverberant-v1/18/negative/18-negative-sample-000-seed-518.wav,ok,,44100,3.5,-20.246055645156794,0.0,0.00016844832862261683,0.0011726595694199204,985.8125,928.497802734375,245.34214782714844,1874.600830078125,1808.7890625,4088.955810546875,3639.111328125,2200167.75,9233.2470703125,2249542.5,0.004196610494955441,-23.771013376127897,0.004104499946239069,0.5508051514625549,0.44158363342285156,8.977581977844238,0.7842885851860046,4,1.1428571428571428,907.5132275132274,789.4784580498866,0.0,0.0,0.0,4,828.7686767578125,629.7135009765625,0.5682405238884938,207.19217109680176,88576,2.0085260770975055,125.45850372314453,177.6097869873047,313.64599609375,433.36285400390625,0.7938238993835462,0.6359079815620768,0.49693625896754373,0.7729030433286094,0.5581618021427589,79.65204620361328,244.91224670410156,0.3252268813647666,-4.878135653353476,284.44444444444446,-34.82428075186908,0.6952175392065363
19-positive-sample-000-seed-519,19,dry_reverberant,positive,positive,0,519,3.5,50,4.0,a dry metal pan tap once in a kitchen,/outputs/dry-reverberant-v1/19/positive/19-positive-sample-000-seed-519.wav,ok,,44100,3.5,-34.545407651465545,-9.400583062280088,0.0,0.007787495851516724,3113.8203125,3053.95263671875,543.5272216796875,5934.03759765625,5986.23046875,7145.10205078125,7149.0234375,22393.384765625,38523.0703125,83384.78125,1.720287965204568,2.3560115111189517,0.4619916216725699,0.5737775564193726,0.4560961425304413,4.552380084991455,1.2642056941986084,22,6.285714285714286,157.84040600367132,156.73469387755102,11.609977324263038,24.671201814058957,0.0,22,51.291770935058594,2.9040603637695312,0.946415429117473,2.761708836663853,68864,1.5615419501133787,11.580284118652344,13.184679985046387,25.70993423461914,37.28559494018555,0.6873844804077415,0.39040432705244427,0.11593940860300153,0.5864743431748752,0.19836500912398444,9.736005783081055,18.339632034301758,0.530872471425337,-2.750097945647461,864.9433106575964,-5.639834474609146,0.47935387608868857
19-negative-sample-000-seed-519,19,dry_reverberant,negative,negative,0,519,3.5,50,4.0,a reverberant metal pan tap once in an empty hall,/outputs/dry-reverberant-v1/19/negative/19-negative-sample-000-seed-519.wav,ok,,44100,3.5,-33.680655522539276,-16.353953215839265,0.0,0.004211208317428827,1507.1461181640625,1484.2603759765625,225.47406005859375,3107.127197265625,3143.84765625,5850.89892578125,5921.630859375,98536.6484375,820.4807739257812,102051.328125,0.00832665598978838,-20.795293775565213,0.00803988335086434,0.5056573152542114,0.48863065242767334,2.45849609375,0.6949596405029297,18,5.142857142857143,202.83313325330133,174.14965986394557,127.70975056689343,134.96598639455783,0.0,18,39.29047393798828,26.84600830078125,0.5940817020799454,2.468461023436652,134400,3.0476190476190474,3.807138204574585,7.330185890197754,11.781207084655762,11.781207084655762,0.37780684828280525,0.0,0.0,0.2393086294392411,0.0,2.2114169597625732,8.611366271972656,0.25680210200326214,-5.904014257562935,400.5442176870748,-6.4676457459383085,0.34499294848765344
20-positive-sample-000-seed-520,20,dry_reverberant,positive,positive,0,520,3.5,50,4.0,a dry single cough in a carpeted room,/outputs/dry-reverberant-v1/20/positive/20-positive-sample-000-seed-520.wav,ok,,44100,3.5,-52.88142234819874,-33.102238567774485,0.0,0.05758989229798317,2682.862060546875,2780.310302734375,372.438720703125,5386.58056640625,5534.033203125,6941.107421875,6998.291015625,1109.524658203125,45.09335708618164,1224.6932373046875,0.0406420504067123,-13.910243898516494,0.03682012418507624,0.5164803862571716,0.49291089177131653,2.000185489654541,0.74478679895401,37,10.571428571428571,94.4923154446964,81.26984126984127,150.92970521541952,60.95238095238095,0.0,37,0.7783374190330505,0.016657471656799316,0.9790470708027508,0.03938571416546364,1280,0.029024943310657598,0.003710224526003003,0.012680694460868835,0.1957084834575653,0.2352275252342224,0.9840387548569238,0.7536600517221588,0.7039171245060549,0.8400785960742476,0.7324848018330081,0.0015627210959792137,0.20258305966854095,0.007713977163421666,-21.127216511602327,806.8934240362812,1.0373807106548605,0.8549694902258903
20-negative-sample-000-seed-520,20,dry_reverberant,negative,negative,0,520,3.5,50,4.0,a reverberant single cough in a large stairwell,/outputs/dry-reverberant-v1/20/negative/20-negative-sample-000-seed-520.wav,ok,,44100,3.5,-25.65936490788621,-7.952970539247806,0.0,0.0017492711776867509,1090.90869140625,1092.2916259765625,131.34954833984375,1773.49462890625,1787.255859375,3261.424560546875,3229.98046875,639265.125,291.83782958984375,646370.875,0.0004565208051821124,-33.40539425424551,0.000451502134265941,0.48790857195854187,0.4821925759315491,1.0013056993484497,0.659503161907196,51,14.571428571428571,68.49886621315193,60.952380952380956,261.2244897959184,66.75736961451247,0.0,51,410.5606994628906,8.783111572265625,0.9790551062370889,15.266879848405427,14336,0.3250793650793651,7.854482173919678,16.784757614135742,31.32349395751953,66.80179595947266,0.9580529639255063,0.92171908686085,0.8330549087284893,0.9508551336849944,0.8894382554796921,5.084667205810547,31.89221954345703,0.15943284219783038,-7.974222116969603,185.75963718820861,-24.18254834130085,0.9009280171665167
